1,0.5020096463022508,0.7275920547036671,1.7781521081924438
2,0.545016077170418,0.7594042138034882,1.5816437005996704
3,0.5281350482315113,0.652000833600759,1.7365566492080688
4,0.5092443729903537,0.7854411264725516,1.6210579872131348
5,0.4340836012861736,0.7710508894489674,1.8008602857589722
6,0.5803858520900321,0.8057275603050151,1.4720368385314941
7,0.522508038585209,0.6813930784465524,1.6652806997299194
8,0.5715434083601286,0.7488793087654296,1.535981297492981
9,0.5908360128617364,0.8125869725993917,1.4337433576583862
10,0.5566720257234726,0.7429188827865488,1.5540413856506348
11,0.622588424437299,0.8140875233883651,1.3687673807144165
12,0.5418006430868167,0.8281977908149377,1.4591667652130127
